POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
25535,10541,356071,182.10874447,76.978613416,3.916305113,9587,1079,0.7131730740943804,0.3014631424162914,0.36295691501390176
41276,16484,559402,150.652961884,59.45677966900001,6.896641899,16863,2186,0.36498924770811125,0.14404685451351879,0.3154913951967063
28159,10294,444285,2.326046072,0.609828004,0.047037152,10614,1240,0.008260400127845449,0.0021656593060833127,0.0037933187096774196
18831,7729,311366,18.63544341,9.948397291000001,1.568245866,9546,1417,0.0989615177632627,0.05282989374435772,0.11067366732533522
4436,2022,71094,0.0,0.0,0.0,1195,122,0.0,0.0,0.0
16206,7174,350971,456.214567873,149.877564366,10.664405222,3674,418,2.8150966794582253,0.924827621658645,2.5512931153110046
4442,1819,114076,0.0,0.0,0.0,1617,128,0.0,0.0,0.0
17148,8152,389751,0.0,0.0,0.0,3495,89,0.0,0.0,0.0
12551,4935,226834,1434.35623489,761.9068781799999,65.238987822,6247,991,11.42822273038005,6.07048743669827,6.5831471061553986
159063,62972,2669318,4459.29007651,1420.803117299,143.813049194,66062,11352,2.803474143270277,0.8932329437386444,1.2668520894467934
6666,2647,149889,116.95459252,43.705331369999996,4.231128705,2058,170,1.7544943372337234,0.6556455351035103,2.488899238235294
11982,4779,134813,2.155032945,0.371065274,0.10470041699999999,5242,876,0.01798558625438157,0.003096855900517443,0.011952102397260274
23509,9892,619617,321.226778304,78.97339268699999,2.014345641,5578,250,1.3663991590624867,0.3359283367518822,0.8057382564
6108,2640,82417,74.95222455,36.91448113,3.7842073,3483,404,1.2271156606090372,0.6043628213817943,0.9366849752475247
699,344,53250,3.3176477269999998,1.37684924,0.149020858,271,26,0.47462771487839767,0.1969741402002861,0.5731571461538462
7359,3454,316592,87.08156851,21.86371282,2.890606618,2071,133,1.1833342643022149,0.29710168256556596,2.173388434586466
2379,1093,55625,0.0,0.0,0.0,860,83,0.0,0.0,0.0
27994,11754,421193,0.0,0.0,0.0,9060,340,0.0,0.0,0.0
23350,9805,432702,0.0,0.0,0.0,5449,765,0.0,0.0,0.0
4814,1980,103819,960.3815906880001,337.16524217899996,34.43796925,1548,144,19.949762997258,7.003847988761944,23.915256423611112
252825,89349,5406543,1155.492254,445.8652222,43.23322127,86773,8858,0.45703243508355584,0.17635329662810245,0.4880697817791827
10043,3952,110727,839.4129183,262.12424209999995,21.9349896,3331,238,8.358188970427163,2.6100193378472563,9.21638218487395
916829,335545,24585551,0.0,0.0,0.0,196548,29380,0.0,0.0,0.0
894014,350854,18231345,0.0,0.0,0.0,225638,48832,0.0,0.0,0.0
189927,76640,4489684,0.0,0.0,0.0,33869,5472,0.0,0.0,0.0
165676,67202,3395279,0.0,0.0,0.0,28469,4517,0.0,0.0,0.0
862477,334502,14934578,0.0,0.0,0.0,226252,46517,0.0,0.0,0.0
274055,107057,5275462,0.0,0.0,0.0,58689,12357,0.0,0.0,0.0
152691,54477,2539406,0.0,0.0,0.0,22683,3286,0.0,0.0,0.0
118428,44810,1841381,0.0,0.0,0.0,30897,7116,0.0,0.0,0.0
601723,266707,17593246,0.0,0.0,0.0,191388,37777,0.0,0.0,0.0
162310,60278,2005971,0.0,0.0,0.0,52966,9291,0.0,0.0,0.0
538479,202651,10309242,0.0,0.0,0.0,135705,23089,0.0,0.0,0.0
197145,79368,3607015,0.0,0.0,0.0,65373,10734,0.0,0.0,0.0
247336,100516,3306860,0.0,0.0,0.0,102479,11139,0.0,0.0,0.0
27115,8772,223156,0.0,0.0,0.0,9169,1612,0.0,0.0,0.0
168852,68438,2450743,0.0,0.0,0.0,60347,9641,0.0,0.0,0.0
28520,9479,210455,0.0,0.0,0.0,10863,1695,0.0,0.0,0.0
543376,229692,6757969,0.0,0.0,0.0,182425,26035,0.0,0.0,0.0
1748066,686047,23849291,0.0,0.0,0.0,637336,85025,0.0,0.0,0.0
14625,5061,124307,0.0,0.0,0.0,6488,1118,0.0,0.0,0.0
159978,73370,2109343,0.954504041,0.346170665,0.047923716,53713,7566,0.000596647064596382,0.00021638641875757917,0.0006334088818398096
141236,63304,1269520,0.0,0.0,0.0,54309,8518,0.0,0.0,0.0
190865,68792,1943698,0.0,0.0,0.0,53640,7318,0.0,0.0,0.0
321520,133179,5452856,1288.5376017899998,970.777009893,53.149790788,116032,11380,0.4007643698028116,0.30193363084504854,0.4670456132513181
67531,24941,560000,0.0,0.0,0.0,27470,4543,0.0,0.0,0.0
34862,11445,365257,0.061973255,0.03636943,0.004267969,18136,2163,0.00017776735413917733,0.00010432399173885606,0.00019731710587147478
16422,6316,145361,0.0,0.0,0.0,7053,1042,0.0,0.0,0.0
864263,342450,10179235,0.0,0.0,0.0,324653,51748,0.0,0.0,0.0
297619,116238,3982107,0.0,0.0,0.0,104909,17310,0.0,0.0,0.0
95696,39186,1178866,0.0,0.0,0.0,35008,3549,0.0,0.0,0.0
11549,4254,197014,0.0,0.0,0.0,4097,775,0.0,0.0,0.0
46389,16952,431178,0.0,0.0,0.0,22877,4375,0.0,0.0,0.0
16939,6121,256581,0.0,0.0,0.0,6887,1096,0.0,0.0,0.0
12884,4533,108592,108.7977291,54.12800108,7.833781586000001,6212,421,0.8444406170443961,0.4201179841664079,1.8607557211401429
15863,5335,146385,0.0,0.0,0.0,5507,828,0.0,0.0,0.0
14799,4617,124911,0.0,0.0,0.0,5495,1278,0.0,0.0,0.0
27731,8245,257082,0.0,0.0,0.0,15422,1941,0.0,0.0,0.0
39140,12025,258849,544.6744505,275.99003450000004,49.59374733,20243,3069,1.391605647675013,0.7051354994890139,1.6159578797653957
172778,71745,2155975,0.0,0.0,0.0,69099,10954,0.0,0.0,0.0
98786,42604,1010747,0.014314751,0.009134174,0.000906692,43906,5607,1.4490667705950235e-05,9.24642560686737e-06,1.6170715177456752e-05
1229226,474030,19394488,0.0,0.0,0.0,474203,74869,0.0,0.0,0.0
19927,7354,171417,0.0,0.0,0.0,9028,1347,0.0,0.0,0.0
138028,60176,1809298,0.0,0.0,0.0,53667,6936,0.0,0.0,0.0
49746,17417,555072,0.0,0.0,0.0,18647,2825,0.0,0.0,0.0
14761,5646,155044,0.019397594,0.009805966,0.001932286,4962,884,0.00013141111035837682,6.643158322606869e-05,0.0002185843891402715
8870,2580,108766,0.0,0.0,0.0,3420,378,0.0,0.0,0.0
297052,121289,2910786,0.0,0.0,0.0,106930,14964,0.0,0.0,0.0
618754,259818,10165343,0.0,0.0,0.0,242163,28889,0.0,0.0,0.0
275487,110945,4108786,0.0,0.0,0.0,106346,14480,0.0,0.0,0.0
40801,16404,398031,0.0,0.0,0.0,19558,3563,0.0,0.0,0.0
8365,2525,110348,2.640728081,0.7639411979999999,0.096255873,2857,482,0.03156877562462641,0.009132590531978482,0.019970098132780084
19224,6985,213910,0.0,0.0,0.0,8811,1589,0.0,0.0,0.0
322833,135729,4842193,0.61044997,0.263716877,0.013621041,117544,14644,0.000189091564369194,8.168832709171616e-05,9.301448374760995e-05
331298,137726,2815758,0.0,0.0,0.0,138176,21647,0.0,0.0,0.0
146318,63899,2500640,0.0,0.0,0.0,45018,4901,0.0,0.0,0.0
2496435,867352,29029332,416.55562644599996,274.875046331,16.803276272999998,1147843,199204,0.016686019321392305,0.011010703115883251,0.008435210273388083
73090,32629,1973852,9.000000047999999,0.0,0.0,24381,2211,0.012313586055547951,0.0,0.0
73314,28794,842457,0.0,0.0,0.0,22642,3028,0.0,0.0,0.0
180822,72379,2730138,0.0,0.0,0.0,57396,8125,0.0,0.0,0.0
39996,14013,479935,835.3539086000001,541.3153996,65.99559071,20608,2834,2.0885936308630866,1.3534238413841384,2.3287082113620325
1145956,421847,12303449,0.0,0.0,0.0,468134,61297,0.0,0.0,0.0
268685,90603,2084534,658.9355909,350.9836297,33.00948386,132243,18417,0.2452446511342278,0.13063015415821502,0.17923377238421026
1320134,544227,23259727,0.0,0.0,0.0,464966,51383,0.0,0.0,0.0
464697,189612,7168668,0.0,0.0,0.0,169335,26204,0.0,0.0,0.0
916542,415876,15321276,0.0,0.0,0.0,308586,48394,0.0,0.0,0.0
602095,227485,7810807,431.1418488,147.94797569,31.66541698,260160,34627,0.07160694720932742,0.02457219802356771,0.09144718566436595
74364,29409,676408,0.0,0.0,0.0,37902,6113,0.0,0.0,0.0
151372,56910,1642402,0.0,0.0,0.0,45548,6858,0.0,0.0,0.0
379448,175746,6273578,0.0,0.0,0.0,113768,14379,0.0,0.0,0.0
422718,164706,5935380,0.0,0.0,0.0,124763,12455,0.0,0.0,0.0
190039,75338,3318386,0.0,0.0,0.0,45686,5738,0.0,0.0,0.0
277789,108523,2063852,0.0,0.0,0.0,113184,13958,0.0,0.0,0.0
93420,41361,796299,0.0,0.0,0.0,26948,2921,0.0,0.0,0.0
41551,15953,313399,0.0,0.0,0.0,20234,3412,0.0,0.0,0.0
22570,7920,179345,158.14890912,62.73753392,11.758925463,8536,1558,0.7007040723083741,0.2779686926007975,0.7547448949293967
15535,4048,144472,0.0,0.0,0.0,4639,707,0.0,0.0,0.0
494593,208236,5920737,0.0,0.0,0.0,199546,29153,0.0,0.0,0.0
30776,10490,237722,0.055151624,0.013037,0.008123761,8143,1379,0.0001792033532622823,4.236093059526904e-05,0.0005891052211747644
55043,22301,605218,0.0,0.0,0.0,21181,2749,0.0,0.0,0.0
24896,8864,337369,2.082256536,1.059752448,0.10407255,10209,1518,0.008363819633676092,0.004256717737789203,0.006855899209486166
18236,6969,243038,0.0,0.0,0.0,8669,1591,0.0,0.0,0.0
8375,2983,126772,0.0,0.0,0.0,4871,745,0.0,0.0,0.0
11096,4214,165803,0.0,0.0,0.0,4823,755,0.0,0.0,0.0
3451,1372,111216,0.0,0.0,0.0,1499,266,0.0,0.0,0.0
45720,16788,392211,0.0,0.0,0.0,22938,2567,0.0,0.0,0.0
18395,6700,210180,0.0,0.0,0.0,7367,965,0.0,0.0,0.0
69367,23971,1047140,0.0,0.0,0.0,24642,3446,0.0,0.0,0.0
100157,35782,829486,0.0,0.0,0.0,38203,5087,0.0,0.0,0.0
17634,6794,184308,0.0,0.0,0.0,10363,1746,0.0,0.0,0.0
19286,7443,255824,0.0,0.0,0.0,9951,1704,0.0,0.0,0.0
155547,60295,2106148,0.0,0.0,0.0,73001,12923,0.0,0.0,0.0
13063,4660,131238,0.0,0.0,0.0,5314,657,0.0,0.0,0.0
18411,6885,127391,0.0,0.0,0.0,9790,1372,0.0,0.0,0.0
16243,6457,206402,0.0,0.0,0.0,8369,1559,0.0,0.0,0.0
30233,10738,413819,0.0,0.0,0.0,9279,1265,0.0,0.0,0.0
70217,25575,532607,0.0,0.0,0.0,34473,3760,0.0,0.0,0.0
23316,8533,244599,0.0,0.0,0.0,12327,2037,0.0,0.0,0.0
23655,7881,176429,0.0,0.0,0.0,7839,1580,0.0,0.0,0.0
6694,2002,68468,0.0,0.0,0.0,3259,436,0.0,0.0,0.0
50513,18047,597596,0.0,0.0,0.0,16147,2232,0.0,0.0,0.0
10998,4041,118058,0.0,0.0,0.0,5991,922,0.0,0.0,0.0
110527,39187,899763,0.0,0.0,0.0,46775,7657,0.0,0.0,0.0
63942,24475,677523,0.0,0.0,0.0,20556,2810,0.0,0.0,0.0
12171,3927,94115,6.414826681,3.425439903,0.729347567,5135,626,0.05270583091775532,0.028144276583682525,0.11650919600638977
265128,103038,3783201,0.0,0.0,0.0,105360,11527,0.0,0.0,0.0
11267,2686,196742,0.0,0.0,0.0,3962,270,0.0,0.0,0.0
26015,9548,259049,0.0,0.0,0.0,12669,2072,0.0,0.0,0.0
214346,75936,2007055,0.0,0.0,0.0,55841,5697,0.0,0.0,0.0
116714,45414,1756993,0.0,0.0,0.0,59882,6313,0.0,0.0,0.0
3183,1331,29464,0.0,0.0,0.0,2268,499,0.0,0.0,0.0
259424,90633,2169213,0.0,0.0,0.0,129886,20502,0.0,0.0,0.0
6798,2572,72650,431.12394900000004,148.12127980000002,41.10949095,3340,697,6.341923345101501,2.1788949661665202,5.898061829268293
688078,260056,9705061,0.0,0.0,0.0,203965,24875,0.0,0.0,0.0
42356,14817,385076,0.0,0.0,0.0,21428,2767,0.0,0.0,0.0
45498,16317,391720,0.0,0.0,0.0,24536,3882,0.0,0.0,0.0
124053,44898,1522594,0.0,0.0,0.0,29919,3087,0.0,0.0,0.0
17212,6339,171902,0.0,0.0,0.0,8378,1346,0.0,0.0,0.0
127317,45673,1462195,0.0,0.0,0.0,39312,4968,0.0,0.0,0.0
12630,4822,144120,0.0,0.0,0.0,5259,794,0.0,0.0,0.0
23439,9079,272831,0.0,0.0,0.0,12676,2616,0.0,0.0,0.0
16633,6291,236637,0.0,0.0,0.0,5628,897,0.0,0.0,0.0
22330,8433,197853,0.0,0.0,0.0,7894,1006,0.0,0.0,0.0
691893,271809,9917165,0.0,0.0,0.0,274440,40420,0.0,0.0,0.0
27842,10390,300027,0.0,0.0,0.0,14020,2101,0.0,0.0,0.0
21796,8177,283204,0.0,0.0,0.0,8707,1894,0.0,0.0,0.0
14918,5286,108779,0.0,0.0,0.0,6960,1261,0.0,0.0,0.0
94565,36508,1078640,0.0,0.0,0.0,50758,9841,0.0,0.0,0.0
132403,46624,1192670,0.0,0.0,0.0,49336,7507,0.0,0.0,0.0
11008,4228,204336,0.0,0.0,0.0,4960,958,0.0,0.0,0.0
4034,1329,94045,15.09000226,8.119620338999999,1.316113944,2027,247,0.3740704576103124,0.20127963160634604,0.5328396534412956
52250,18092,724524,0.0,0.0,0.0,15288,1479,0.0,0.0,0.0
20166,8063,202043,0.0,0.0,0.0,10066,1557,0.0,0.0,0.0
22598,8430,247307,0.0,0.0,0.0,12627,2000,0.0,0.0,0.0
11000,4033,144409,0.0,0.0,0.0,4743,799,0.0,0.0,0.0
23682,10187,214927,0.0,0.0,0.0,11343,1451,0.0,0.0,0.0
106567,38167,1920145,0.0,0.0,0.0,20240,2188,0.0,0.0,0.0
96317,35930,1011977,0.0,0.0,0.0,41235,6035,0.0,0.0,0.0
175511,59433,4377072,0.0,0.0,0.0,34491,3087,0.0,0.0,0.0
22084,8540,231059,0.0,0.0,0.0,10665,1723,0.0,0.0,0.0
920581,376377,15865711,0.0,0.0,0.0,324797,51109,0.0,0.0,0.0
28292,11314,232059,0.0,0.0,0.0,12725,1709,0.0,0.0,0.0
3082,1162,49754,0.0,0.0,0.0,1170,157,0.0,0.0,0.0
79626,31774,929958,0.0,0.0,0.0,31827,5466,0.0,0.0,0.0
55186,19715,428542,0.0,0.0,0.0,25804,3223,0.0,0.0,0.0
25011,9418,228216,0.0,0.0,0.0,14536,2370,0.0,0.0,0.0
15994,6519,417575,0.0,0.0,0.0,7993,969,0.0,0.0,0.0
805321,268519,7570128,0.0,0.0,0.0,284416,30349,0.0,0.0,0.0
43041,15472,414263,0.0,0.0,0.0,17183,2051,0.0,0.0,0.0
179684,60691,2150413,0.0,0.0,0.0,74452,8306,0.0,0.0,0.0
9429,3341,79703,0.0,0.0,0.0,4820,685,0.0,0.0,0.0
28780,10757,244132,0.0,0.0,0.0,12582,2039,0.0,0.0,0.0
32024,11823,398606,0.0,0.0,0.0,7817,838,0.0,0.0,0.0
25213,10121,240309,0.0,0.0,0.0,11321,1686,0.0,0.0,0.0
11834,4400,152514,0.0,0.0,0.0,4899,1060,0.0,0.0,0.0
203922,70255,1662259,0.0,0.0,0.0,62093,8463,0.0,0.0,0.0
139900,53051,1369250,0.0,0.0,0.0,49156,6969,0.0,0.0,0.0
9538,3495,94098,0.0,0.0,0.0,4282,540,0.0,0.0,0.0
60485,21343,676485,0.0,0.0,0.0,20217,2701,0.0,0.0,0.0
13900,5044,148479,0.0,0.0,0.0,6344,984,0.0,0.0,0.0
15068,5689,131245,0.0,0.0,0.0,7464,1044,0.0,0.0,0.0
16930,6241,141479,0.0,0.0,0.0,9838,1782,0.0,0.0,0.0
8340,3192,73250,0.0,0.0,0.0,5265,708,0.0,0.0,0.0
9980,3347,136381,0.0,0.0,0.0,4262,797,0.0,0.0,0.0
28669,10586,404158,0.0,0.0,0.0,9443,1644,0.0,0.0,0.0
18317,6618,146837,0.0,0.0,0.0,7479,1235,0.0,0.0,0.0
10078,3608,98512,0.0,0.0,0.0,5343,852,0.0,0.0,0.0
48434,18641,572091,0.0,0.0,0.0,23496,3188,0.0,0.0,0.0
28298,9706,324323,0.0,0.0,0.0,8073,1197,0.0,0.0,0.0
63453,22155,668525,0.0,0.0,0.0,28727,3204,0.0,0.0,0.0
7996,3281,89265,0.0,0.0,0.0,3594,529,0.0,0.0,0.0
14464,5023,107642,0.0,0.0,0.0,6621,833,0.0,0.0,0.0
109233,39747,1196386,0.0,0.0,0.0,54307,7672,0.0,0.0,0.0
29966,10989,227067,0.0,0.0,0.0,12256,1720,0.0,0.0,0.0
14740,4999,157419,0.0,0.0,0.0,7025,1245,0.0,0.0,0.0
28120,10508,320834,0.0,0.0,0.0,12418,1433,0.0,0.0,0.0
8742,3420,93182,0.0,0.0,0.0,4442,817,0.0,0.0,0.0
21875,8289,235361,0.0,0.0,0.0,10652,1714,0.0,0.0,0.0
14333,5971,189254,0.0,0.0,0.0,5465,1014,0.0,0.0,0.0
21992,8522,181333,0.0,0.0,0.0,10385,2331,0.0,0.0,0.0
6125,2426,124615,0.0,0.0,0.0,2837,530,0.0,0.0,0.0
23498,8055,192623,0.0,0.0,0.0,12616,2582,0.0,0.0,0.0
26424,9662,270971,0.0,0.0,0.0,9632,1576,0.0,0.0,0.0
9123,3287,135108,0.0,0.0,0.0,4103,646,0.0,0.0,0.0
17868,6660,287167,0.0,0.0,0.0,6546,826,0.0,0.0,0.0
39628,14080,343959,0.0,0.0,0.0,20641,2615,0.0,0.0,0.0
189885,74081,2487403,0.0,0.0,0.0,81607,14331,0.0,0.0,0.0
99958,34390,725616,0.0,0.0,0.0,40082,6532,0.0,0.0,0.0
32808,11622,490659,0.0,0.0,0.0,6501,711,0.0,0.0,0.0
14899,5647,217424,0.0,0.0,0.0,5690,659,0.0,0.0,0.0
142324,48105,1286695,0.0,0.0,0.0,42608,5229,0.0,0.0,0.0
27695,9958,304380,0.0,0.0,0.0,11029,2383,0.0,0.0,0.0
29431,11291,354335,0.0,0.0,0.0,10142,1449,0.0,0.0,0.0
18758,7083,196774,0.0,0.0,0.0,8130,1427,0.0,0.0,0.0
17869,6187,240174,0.0,0.0,0.0,5634,931,0.0,0.0,0.0
41475,15092,333586,0.0,0.0,0.0,17935,3135,0.0,0.0,0.0
12010,4475,150474,0.0,0.0,0.0,4406,920,0.0,0.0,0.0
21218,8601,277014,0.0,0.0,0.0,8013,1499,0.0,0.0,0.0
2513,1053,33922,0.0,0.0,0.0,1364,201,0.0,0.0,0.0
16276,6780,240192,0.0,0.0,0.0,7524,1002,0.0,0.0,0.0
7719,3187,67099,0.0,0.0,0.0,4241,806,0.0,0.0,0.0
200549,76924,2152914,0.0,0.0,0.0,92603,14983,0.0,0.0,0.0
85215,30027,881597,0.0,0.0,0.0,32014,3915,0.0,0.0,0.0
5010,1872,97997,0.0,0.0,0.0,2319,509,0.0,0.0,0.0
14593,5596,235943,0.0,0.0,0.0,6928,939,0.0,0.0,0.0
8729,3509,127555,0.0,0.0,0.0,4512,735,0.0,0.0,0.0
64073,23565,557326,0.0,0.0,0.0,30354,5028,0.0,0.0,0.0
26175,10289,252754,0.0,0.0,0.0,11279,1526,0.0,0.0,0.0
6058,1862,53739,0.0,0.0,0.0,2828,521,0.0,0.0,0.0
32819,12123,346606,0.0,0.0,0.0,16716,3008,0.0,0.0,0.0
6865,2832,120909,0.0,0.0,0.0,3406,525,0.0,0.0,0.0
1717,759,34352,0.0,0.0,0.0,1064,180,0.0,0.0,0.0
25520,8210,213372,0.0,0.0,0.0,10090,1908,0.0,0.0,0.0
8906,3522,123094,0.0,0.0,0.0,4598,939,0.0,0.0,0.0
16500,5543,96794,0.0,0.0,0.0,7288,1445,0.0,0.0,0.0
9315,3519,168855,0.0,0.0,0.0,4964,1041,0.0,0.0,0.0
44720,17573,470409,0.0,0.0,0.0,21788,3921,0.0,0.0,0.0
40118,14836,423287,0.0,0.0,0.0,19626,2874,0.0,0.0,0.0
27223,10375,268711,0.0,0.0,0.0,14457,2561,0.0,0.0,0.0
10471,4510,146083,0.0,0.0,0.0,4310,473,0.0,0.0,0.0
6885,2543,111184,0.0,0.0,0.0,2723,633,0.0,0.0,0.0
67044,24828,712321,0.0,0.0,0.0,30466,4799,0.0,0.0,0.0
8930,3339,72917,0.0,0.0,0.0,4387,970,0.0,0.0,0.0
9023,3634,74599,0.0,0.0,0.0,4627,447,0.0,0.0,0.0
21356,9116,333268,0.0,0.0,0.0,7653,1173,0.0,0.0,0.0
27153,10716,297692,0.0,0.0,0.0,13391,2658,0.0,0.0,0.0
68756,26497,650229,0.0,0.0,0.0,28548,4392,0.0,0.0,0.0
83768,29583,924660,0.0,0.0,0.0,28849,3781,0.0,0.0,0.0
36312,13654,393786,0.0,0.0,0.0,16326,3251,0.0,0.0,0.0
5834,2315,77790,0.0,0.0,0.0,2977,572,0.0,0.0,0.0
21187,7547,228778,0.0,0.0,0.0,9581,1495,0.0,0.0,0.0
30099,10562,282706,0.0,0.0,0.0,13761,2032,0.0,0.0,0.0
2799,1119,93499,0.0,0.0,0.0,1554,283,0.0,0.0,0.0
7421,2152,72301,0.0,0.0,0.0,1964,553,0.0,0.0,0.0
27144,10646,260578,0.0,0.0,0.0,11146,1821,0.0,0.0,0.0
102599,35180,862924,0.0,0.0,0.0,49883,5530,0.0,0.0,0.0
9255,2891,161365,0.0,0.0,0.0,3761,632,0.0,0.0,0.0
10593,4263,160977,0.0,0.0,0.0,5496,931,0.0,0.0,0.0
9563,3666,148897,0.0,0.0,0.0,4437,460,0.0,0.0,0.0
21679,8214,228151,0.0,0.0,0.0,10002,1867,0.0,0.0,0.0
185079,67096,1952273,84.11129517,35.374694668,10.341755846,69723,11540,0.045446158218922734,0.01911329468389174,0.08961660178509533
953207,311047,19844474,0.0,0.0,0.0,220114,28449,0.0,0.0,0.0
90,69,98125,0.0,0.0,0.0,17,0,0.0,0.0,
67091,23240,934645,170.0000025,0.0,0.0,19761,2209,0.2533871942585444,0.0,0.0
154834,53886,2494170,0.0,0.0,0.0,44472,6735,0.0,0.0,0.0
7682,3292,179998,0.0,0.0,0.0,2120,316,0.0,0.0,0.0
4029,1715,117027,0.0,0.0,0.0,1261,193,0.0,0.0,0.0
14330,5845,293426,0.0,0.0,0.0,4893,594,0.0,0.0,0.0
12887,5627,270767,0.0,0.0,0.0,4911,899,0.0,0.0,0.0
6119,2617,187365,0.0,0.0,0.0,1577,237,0.0,0.0,0.0
26076,10302,500974,0.0,0.0,0.0,6687,777,0.0,0.0,0.0
131090,52470,2182151,0.0,0.0,0.0,44469,6997,0.0,0.0,0.0
26306,10728,473494,0.0,0.0,0.0,8016,1205,0.0,0.0,0.0
24276,9385,608056,0.0,0.0,0.0,4828,650,0.0,0.0,0.0
20958,8161,416418,0.0,0.0,0.0,4941,653,0.0,0.0,0.0
20260,7522,359880,0.0,0.0,0.0,7310,865,0.0,0.0,0.0
14867,6120,310163,0.0,0.0,0.0,3850,475,0.0,0.0,0.0
9670,4242,234952,0.0,0.0,0.0,3149,545,0.0,0.0,0.0
20816,8683,389431,0.0,0.0,0.0,5422,790,0.0,0.0,0.0
13956,5980,254674,0.0,0.0,0.0,4595,758,0.0,0.0,0.0
18499,7511,344551,0.0,0.0,0.0,4488,718,0.0,0.0,0.0
44151,19350,697471,0.0,0.0,0.0,14028,2618,0.0,0.0,0.0
12072,5207,262471,0.0,0.0,0.0,3231,501,0.0,0.0,0.0
12439,5204,235272,0.0,0.0,0.0,4424,552,0.0,0.0,0.0
9286,3701,180299,0.0,0.0,0.0,3485,554,0.0,0.0,0.0
16667,7282,260363,0.0,0.0,0.0,4797,728,0.0,0.0,0.0
18129,7599,354487,0.0,0.0,0.0,5676,766,0.0,0.0,0.0
49116,20223,753510,0.0,0.0,0.0,15336,2780,0.0,0.0,0.0
17096,6413,297855,0.0,0.0,0.0,6574,768,0.0,0.0,0.0
66135,25240,1382059,0.0,0.0,0.0,13532,1582,0.0,0.0,0.0
8753,3201,105317,0.0,0.0,0.0,4117,357,0.0,0.0,0.0
8457,3223,152127,0.0,0.0,0.0,3416,628,0.0,0.0,0.0
17764,7062,273088,0.0,0.0,0.0,4755,587,0.0,0.0,0.0
40325,17003,593979,0.0,0.0,0.0,15482,2867,0.0,0.0,0.0
16667,7554,354553,0.0,0.0,0.0,3902,609,0.0,0.0,0.0
93653,36815,1683448,0.0,0.0,0.0,25385,3669,0.0,0.0,0.0
10302,4236,260223,0.0,0.0,0.0,3042,609,0.0,0.0,0.0
20880,8634,413101,0.0,0.0,0.0,6627,1012,0.0,0.0,0.0
16303,6886,282011,0.0,0.0,0.0,5957,923,0.0,0.0,0.0
10680,4332,173642,0.0,0.0,0.0,3679,614,0.0,0.0,0.0
7441,3064,195247,0.0,0.0,0.0,2088,324,0.0,0.0,0.0
9336,3996,226754,0.0,0.0,0.0,3084,508,0.0,0.0,0.0
12453,5131,277205,0.0,0.0,0.0,2754,313,0.0,0.0,0.0
10954,4544,182988,0.0,0.0,0.0,3200,435,0.0,0.0,0.0
15673,6540,292634,0.0,0.0,0.0,5339,826,0.0,0.0,0.0
11341,4741,249981,0.0,0.0,0.0,3130,347,0.0,0.0,0.0
17534,7296,404785,0.0,0.0,0.0,4936,629,0.0,0.0,0.0
14928,5987,329937,0.0,0.0,0.0,4414,577,0.0,0.0,0.0
20145,7666,297230,0.0,0.0,0.0,6320,727,0.0,0.0,0.0
9566,3944,177449,0.0,0.0,0.0,3302,294,0.0,0.0,0.0
9815,4209,238932,0.0,0.0,0.0,3309,418,0.0,0.0,0.0
7089,3052,173795,0.0,0.0,0.0,2542,366,0.0,0.0,0.0
16355,6677,282740,0.0,0.0,0.0,3853,466,0.0,0.0,0.0
19848,8289,346826,0.0,0.0,0.0,6321,942,0.0,0.0,0.0
36842,14806,582875,0.0,0.0,0.0,10157,1988,0.0,0.0,0.0
16843,6846,241438,0.0,0.0,0.0,5333,988,0.0,0.0,0.0
130882,52715,1824417,0.0,0.0,0.0,40848,4813,0.0,0.0,0.0
20638,8181,321773,0.0,0.0,0.0,5215,799,0.0,0.0,0.0
10511,4408,229792,0.0,0.0,0.0,3409,505,0.0,0.0,0.0
15543,6697,398388,28.45193968,7.388657992000001,0.89644126,4065,450,0.18305307649745867,0.04753688471980956,0.19920916888888887
35862,14610,589681,0.0,0.0,0.0,12736,2049,0.0,0.0,0.0
211226,86134,3246873,0.0,0.0,0.0,50648,10395,0.0,0.0,0.0
11387,4346,179925,0.0,0.0,0.0,3614,513,0.0,0.0,0.0
